Source,Target,Label,ID,Type,Weight
12,220,'d1',,,
21,220,'d1',,,
22,220,'d1',,,
24,220,'d1',,,
23,220,'d1',,,
25,227,'d1',,,
20,225,'d1',,,
26,220,'d1',,,
27,220,'d1',,,
28,220,'d1',,,
30,220,'d1',,,
31,220,'d1',,,
32,220,'d1',,,
33,220,'d1',,,
29,220,'d1',,,
34,220,'d1',,,
36,220,'d1',,,
35,220,'d1',,,
81,220,'d1',,,
37,225,'d1',,,
38,225,'d1',,,
42,220,'d1',,,
40,223,'d1',,,
41,220,'d1',,,
44,220,'d1',,,
45,220,'d1',,,
46,220,'d1',,,
43,220,'d1',,,
39,220,'d1',,,
47,220,'d1',,,
49,220,'d1',,,
48,220,'d1',,,
50,220,'d1',,,
51,220,'d1',,,
52,220,'d1',,,
55,220,'d1',,,
53,220,'d1',,,
54,220,'d1',,,
56,220,'d1',,,
57,220,'d1',,,
59,220,'d1',,,
60,220,'d1',,,
61,220,'d1',,,
58,220,'d1',,,
62,220,'d1',,,
63,220,'d1',,,
64,220,'d1',,,
65,220,'d1',,,
66,220,'d1',,,
67,220,'d1',,,
70,220,'d1',,,
68,220,'d1',,,
71,220,'d1',,,
73,220,'d1',,,
69,220,'d1',,,
74,220,'d1',,,
72,220,'d1',,,
75,220,'d1',,,
76,220,'d1',,,
77,220,'d1',,,
78,220,'d1',,,
79,220,'d1',,,
80,220,'d1',,,
81,220,'d1',,,
83,220,'d1',,,
82,220,'d1',,,
84,225,'d1',,,
85,220,'d1',,,
86,220,'d1',,,
87,220,'d1',,,
88,220,'d1',,,
90,220,'d1',,,
89,220,'d1',,,
91,220,'d1',,,
112,220,'d1',,,
113,220,'d1',,,
114,220,'d1',,,
116,220,'d1',,,
92,220,'d1',,,
93,220,'d1',,,
95,220,'d1',,,
94,220,'d1',,,
96,220,'d1',,,
98,220,'d1',,,
100,220,'d1',,,
99,220,'d1',,,
101,220,'d1',,,
102,220,'d1',,,
97,220,'d1',,,
105,220,'d1',,,
104,220,'d1',,,
106,220,'d1',,,
103,220,'d1',,,
107,220,'d1',,,
108,220,'d1',,,
110,220,'d1',,,
109,220,'d1',,,
1,220,'d1',,,
111,220,'d1',,,
115,220,'d1',,,
119,220,'d1',,,
121,220,'d1',,,
117,220,'d1',,,
120,220,'d1',,,
118,220,'d1',,,
122,220,'d1',,,
127,231,'d1',,,
128,220,'d1',,,
129,220,'d1',,,
124,220,'d1',,,
125,220,'d1',,,
126,220,'d1',,,
123,220,'d1',,,
130,220,'d1',,,
132,220,'d1',,,
133,220,'d1',,,
131,220,'d1',,,
136,220,'d1',,,
134,220,'d1',,,
135,220,'d1',,,
137,220,'d1',,,
138,220,'d1',,,
140,220,'d1',,,
139,220,'d1',,,
142,220,'d1',,,
143,220,'d1',,,
144,220,'d1',,,
145,220,'d1',,,
146,220,'d1',,,
147,220,'d1',,,
141,220,'d1',,,
148,220,'d1',,,
149,220,'d1',,,
150,220,'d1',,,
151,220,'d1',,,
152,220,'d1',,,
153,220,'d1',,,
154,220,'d1',,,
155,220,'d1',,,
157,220,'d1',,,
158,220,'d1',,,
159,220,'d1',,,
160,231,'d1',,,
156,220,'d1',,,
161,220,'d1',,,
162,220,'d1',,,
2,223,'d2',,,
3,221,'d2',,,
4,226,'d2',,,
5,230,'d2',,,
6,223,'d2',,,
7,223,'d2',,,
8,223,'d2',,,
10,230,'d2',,,
11,230,'d2',,,
9,221,'d2',,,
13,230,'d2',,,
14,230,'d2',,,
17,223,'d2',,,
19,223,'d2',,,
15,223,'d2',,,
16,226,'d2',,,
18,230,'d2',,,
12,230,'d2',,,
21,223,'d2',,,
22,230,'d2',,,
24,231,'d2',,,
23,231,'d2',,,
25,225,'d2',,,
20,223,'d2',,,
26,230,'d2',,,
27,226,'d2',,,
28,221,'d2',,,
30,226,'d2',,,
31,223,'d2',,,
32,223,'d2',,,
33,231,'d2',,,
29,221,'d2',,,
34,230,'d2',,,
36,225,'d2',,,
35,223,'d2',,,
81,223,'d2',,,
37,220,'d2',,,
38,230,'d2',,,
42,224,'d2',,,
40,220,'d2',,,
41,221,'d2',,,
44,223,'d2',,,
45,223,'d2',,,
46,223,'d2',,,
43,230,'d2',,,
39,223,'d2',,,
47,223,'d2',,,
49,230,'d2',,,
48,230,'d2',,,
50,221,'d2',,,
51,230,'d2',,,
52,230,'d2',,,
55,230,'d2',,,
53,221,'d2',,,
54,221,'d2',,,
56,230,'d2',,,
57,223,'d2',,,
59,223,'d2',,,
60,226,'d2',,,
61,221,'d2',,,
58,223,'d2',,,
62,223,'d2',,,
63,223,'d2',,,
64,230,'d2',,,
65,221,'d2',,,
66,223,'d2',,,
67,230,'d2',,,
70,224,'d2',,,
68,223,'d2',,,
71,221,'d2',,,
73,230,'d2',,,
69,223,'d2',,,
74,230,'d2',,,
72,230,'d2',,,
75,230,'d2',,,
76,223,'d2',,,
77,230,'d2',,,
78,223,'d2',,,
79,223,'d2',,,
80,230,'d2',,,
81,223,'d2',,,
83,230,'d2',,,
82,230,'d2',,,
84,220,'d2',,,
85,223,'d2',,,
86,223,'d2',,,
87,221,'d2',,,
88,223,'d2',,,
90,223,'d2',,,
89,223,'d2',,,
91,221,'d2',,,
112,223,'d2',,,
113,221,'d2',,,
114,223,'d2',,,
116,223,'d2',,,
92,223,'d2',,,
93,230,'d2',,,
95,223,'d2',,,
94,230,'d2',,,
96,224,'d2',,,
98,230,'d2',,,
100,230,'d2',,,
99,231,'d2',,,
101,223,'d2',,,
102,223,'d2',,,
97,230,'d2',,,
105,223,'d2',,,
104,223,'d2',,,
106,223,'d2',,,
103,223,'d2',,,
107,225,'d2',,,
108,230,'d2',,,
110,223,'d2',,,
109,223,'d2',,,
1,223,'d2',,,
111,223,'d2',,,
115,230,'d2',,,
119,223,'d2',,,
121,223,'d2',,,
117,223,'d2',,,
120,223,'d2',,,
118,230,'d2',,,
122,230,'d2',,,
127,223,'d2',,,
128,223,'d2',,,
129,223,'d2',,,
124,223,'d2',,,
125,230,'d2',,,
126,223,'d2',,,
123,223,'d2',,,
130,230,'d2',,,
132,223,'d2',,,
133,226,'d2',,,
131,230,'d2',,,
136,223,'d2',,,
134,223,'d2',,,
135,230,'d2',,,
137,230,'d2',,,
138,223,'d2',,,
140,223,'d2',,,
139,230,'d2',,,
142,223,'d2',,,
143,223,'d2',,,
144,230,'d2',,,
145,223,'d2',,,
146,225,'d2',,,
147,230,'d2',,,
141,223,'d2',,,
148,223,'d2',,,
149,226,'d2',,,
150,230,'d2',,,
151,230,'d2',,,
152,224,'d2',,,
153,230,'d2',,,
154,230,'d2',,,
155,223,'d2',,,
157,223,'d2',,,
158,223,'d2',,,
159,226,'d2',,,
160,223,'d2',,,
156,230,'d2',,,
161,223,'d2',,,
162,223,'d2',,,
2,221,'d3',,,
3,229,'d3',,,
4,230,'d3',,,
5,221,'d3',,,
6,221,'d3',,,
7,221,'d3',,,
8,224,'d3',,,
10,221,'d3',,,
11,221,'d3',,,
9,230,'d3',,,
13,221,'d3',,,
14,224,'d3',,,
17,231,'d3',,,
19,226,'d3',,,
15,226,'d3',,,
16,224,'d3',,,
18,221,'d3',,,
12,224,'d3',,,
21,220,'d3',,,
22,226,'d3',,,
24,223,'d3',,,
23,223,'d3',,,
25,220,'d3',,,
20,224,'d3',,,
26,221,'d3',,,
27,224,'d3',,,
28,224,'d3',,,
30,224,'d3',,,
31,221,'d3',,,
32,221,'d3',,,
33,230,'d3',,,
29,224,'d3',,,
34,224,'d3',,,
36,220,'d3',,,
35,221,'d3',,,
81,221,'d3',,,
37,223,'d3',,,
38,220,'d3',,,
42,221,'d3',,,
40,225,'d3',,,
41,224,'d3',,,
44,221,'d3',,,
45,226,'d3',,,
46,221,'d3',,,
43,226,'d3',,,
39,224,'d3',,,
47,226,'d3',,,
49,224,'d3',,,
48,221,'d3',,,
50,224,'d3',,,
51,221,'d3',,,
52,226,'d3',,,
55,220,'d3',,,
53,230,'d3',,,
54,224,'d3',,,
56,221,'d3',,,
57,221,'d3',,,
59,226,'d3',,,
60,224,'d3',,,
61,230,'d3',,,
58,226,'d3',,,
62,221,'d3',,,
63,224,'d3',,,
64,221,'d3',,,
65,224,'d3',,,
66,221,'d3',,,
67,221,'d3',,,
70,224,'d3',,,
68,221,'d3',,,
71,224,'d3',,,
73,226,'d3',,,
69,221,'d3',,,
74,221,'d3',,,
72,221,'d3',,,
75,224,'d3',,,
76,226,'d3',,,
77,221,'d3',,,
78,226,'d3',,,
79,221,'d3',,,
80,226,'d3',,,
81,221,'d3',,,
83,221,'d3',,,
82,221,'d3',,,
84,230,'d3',,,
85,226,'d3',,,
86,221,'d3',,,
87,230,'d3',,,
88,226,'d3',,,
90,221,'d3',,,
89,221,'d3',,,
91,230,'d3',,,
112,226,'d3',,,
113,230,'d3',,,
114,221,'d3',,,
116,221,'d3',,,
92,221,'d3',,,
93,224,'d3',,,
95,221,'d3',,,
94,224,'d3',,,
96,228,'d3',,,
98,221,'d3',,,
100,226,'d3',,,
99,223,'d3',,,
101,221,'d3',,,
102,224,'d3',,,
97,226,'d3',,,
105,221,'d3',,,
104,221,'d3',,,
106,221,'d3',,,
103,221,'d3',,,
107,226,'d3',,,
108,224,'d3',,,
110,221,'d3',,,
109,220,'d3',,,
1,226,'d3',,,
111,226,'d3',,,
115,221,'d3',,,
119,221,'d3',,,
121,220,'d3',,,
117,221,'d3',,,
120,226,'d3',,,
118,224,'d3',,,
122,221,'d3',,,
127,221,'d3',,,
128,231,'d3',,,
129,221,'d3',,,
124,226,'d3',,,
125,221,'d3',,,
126,221,'d3',,,
123,226,'d3',,,
130,221,'d3',,,
132,226,'d3',,,
133,224,'d3',,,
131,224,'d3',,,
136,221,'d3',,,
134,231,'d3',,,
135,221,'d3',,,
137,221,'d3',,,
138,224,'d3',,,
140,231,'d3',,,
139,226,'d3',,,
142,221,'d3',,,
143,221,'d3',,,
144,221,'d3',,,
145,221,'d3',,,
146,230,'d3',,,
147,221,'d3',,,
141,221,'d3',,,
148,221,'d3',,,
149,226,'d3',,,
150,221,'d3',,,
151,224,'d3',,,
152,230,'d3',,,
153,224,'d3',,,
154,226,'d3',,,
155,226,'d3',,,
157,226,'d3',,,
158,221,'d3',,,
159,224,'d3',,,
160,221,'d3',,,
156,226,'d3',,,
161,221,'d3',,,
162,221,'d3',,,
2,224,'d4',,,
3,227,'d4',,,
4,224,'d4',,,
5,224,'d4',,,
6,224,'d4',,,
7,230,'d4',,,
8,228,'d4',,,
10,224,'d4',,,
11,224,'d4',,,
9,224,'d4',,,
13,229,'d4',,,
14,229,'d4',,,
17,223,'d4',,,
19,224,'d4',,,
15,224,'d4',,,
16,229,'d4',,,
18,224,'d4',,,
12,229,'d4',,,
21,226,'d4',,,
22,224,'d4',,,
24,221,'d4',,,
23,221,'d4',,,
25,230,'d4',,,
20,221,'d4',,,
26,224,'d4',,,
27,227,'d4',,,
28,222,'d4',,,
30,222,'d4',,,
31,224,'d4',,,
32,224,'d4',,,
33,226,'d4',,,
29,222,'d4',,,
34,229,'d4',,,
36,223,'d4',,,
35,224,'d4',,,
81,224,'d4',,,
37,221,'d4',,,
38,226,'d4',,,
42,224,'d4',,,
40,230,'d4',,,
41,221,'d4',,,
44,224,'d4',,,
45,230,'d4',,,
46,224,'d4',,,
43,224,'d4',,,
39,228,'d4',,,
47,224,'d4',,,
49,229,'d4',,,
48,224,'d4',,,
50,221,'d4',,,
51,224,'d4',,,
52,230,'d4',,,
55,221,'d4',,,
53,224,'d4',,,
54,228,'d4',,,
56,229,'d4',,,
57,224,'d4',,,
59,228,'d4',,,
60,229,'d4',,,
61,224,'d4',,,
58,224,'d4',,,
62,224,'d4',,,
63,222,'d4',,,
64,224,'d4',,,
65,222,'d4',,,
66,228,'d4',,,
67,224,'d4',,,
70,221,'d4',,,
68,229,'d4',,,
71,229,'d4',,,
73,224,'d4',,,
69,224,'d4',,,
74,224,'d4',,,
72,224,'d4',,,
75,229,'d4',,,
76,224,'d4',,,
77,224,'d4',,,
78,224,'d4',,,
79,224,'d4',,,
80,229,'d4',,,
81,224,'d4',,,
83,224,'d4',,,
82,224,'d4',,,
84,221,'d4',,,
85,224,'d4',,,
86,230,'d4',,,
87,224,'d4',,,
88,228,'d4',,,
90,223,'d4',,,
89,223,'d4',,,
91,224,'d4',,,
112,224,'d4',,,
113,224,'d4',,,
114,224,'d4',,,
116,224,'d4',,,
92,224,'d4',,,
93,229,'d4',,,
95,224,'d4',,,
94,229,'d4',,,
96,224,'d4',,,
98,224,'d4',,,
100,229,'d4',,,
99,226,'d4',,,
101,228,'d4',,,
102,228,'d4',,,
97,224,'d4',,,
105,224,'d4',,,
104,224,'d4',,,
106,228,'d4',,,
103,229,'d4',,,
107,226,'d4',,,
108,229,'d4',,,
110,224,'d4',,,
109,221,'d4',,,
1,224,'d4',,,
111,224,'d4',,,
115,224,'d4',,,
119,228,'d4',,,
121,221,'d4',,,
117,224,'d4',,,
120,224,'d4',,,
118,229,'d4',,,
122,224,'d4',,,
127,228,'d4',,,
128,223,'d4',,,
129,224,'d4',,,
124,224,'d4',,,
125,224,'d4',,,
126,224,'d4',,,
123,224,'d4',,,
130,229,'d4',,,
132,224,'d4',,,
133,222,'d4',,,
131,229,'d4',,,
136,224,'d4',,,
134,223,'d4',,,
135,224,'d4',,,
137,230,'d4',,,
138,222,'d4',,,
140,223,'d4',,,
139,224,'d4',,,
142,224,'d4',,,
143,224,'d4',,,
144,224,'d4',,,
145,224,'d4',,,
146,221,'d4',,,
147,224,'d4',,,
141,224,'d4',,,
148,228,'d4',,,
149,224,'d4',,,
150,230,'d4',,,
151,229,'d4',,,
152,221,'d4',,,
153,229,'d4',,,
154,224,'d4',,,
155,224,'d4',,,
157,224,'d4',,,
158,224,'d4',,,
159,222,'d4',,,
160,224,'d4',,,
156,224,'d4',,,
161,224,'d4',,,
162,224,'d4',,,
2,229,'d5',,,
3,225,'d5',,,
4,227,'d5',,,
5,229,'d5',,,
6,229,'d5',,,
7,221,'d5',,,
8,222,'d5',,,
10,229,'d5',,,
11,226,'d5',,,
9,229,'d5',,,
13,224,'d5',,,
14,224,'d5',,,
17,221,'d5',,,
19,228,'d5',,,
15,228,'d5',,,
16,224,'d5',,,
18,229,'d5',,,
12,224,'d5',,,
21,224,'d5',,,
22,229,'d5',,,
24,224,'d5',,,
23,228,'d5',,,
25,221,'d5',,,
20,229,'d5',,,
26,229,'d5',,,
27,231,'d5',,,
28,225,'d5',,,
30,231,'d5',,,
31,228,'d5',,,
32,230,'d5',,,
33,229,'d5',,,
29,225,'d5',,,
34,225,'d5',,,
36,226,'d5',,,
35,228,'d5',,,
81,221,'d5',,,
37,224,'d5',,,
38,230,'d5',,,
42,226,'d5',,,
40,221,'d5',,,
41,224,'d5',,,
44,224,'d5',,,
45,224,'d5',,,
46,224,'d5',,,
43,229,'d5',,,
39,224,'d5',,,
47,228,'d5',,,
49,227,'d5',,,
48,229,'d5',,,
50,229,'d5',,,
51,229,'d5',,,
52,226,'d5',,,
55,224,'d5',,,
53,229,'d5',,,
54,224,'d5',,,
56,225,'d5',,,
57,226,'d5',,,
59,227,'d5',,,
60,231,'d5',,,
61,227,'d5',,,
58,226,'d5',,,
62,228,'d5',,,
63,225,'d5',,,
64,229,'d5',,,
65,229,'d5',,,
66,222,'d5',,,
67,229,'d5',,,
70,224,'d5',,,
68,228,'d5',,,
71,225,'d5',,,
73,229,'d5',,,
69,228,'d5',,,
74,229,'d5',,,
72,222,'d5',,,
75,222,'d5',,,
76,226,'d5',,,
77,229,'d5',,,
78,229,'d5',,,
79,228,'d5',,,
80,224,'d5',,,
81,228,'d5',,,
83,221,'d5',,,
82,229,'d5',,,
84,224,'d5',,,
85,229,'d5',,,
86,221,'d5',,,
87,229,'d5',,,
88,229,'d5',,,
90,221,'d5',,,
89,221,'d5',,,
91,229,'d5',,,
112,229,'d5',,,
113,229,'d5',,,
114,229,'d5',,,
116,222,'d5',,,
92,221,'d5',,,
93,225,'d5',,,
95,228,'d5',,,
94,225,'d5',,,
96,222,'d5',,,
98,229,'d5',,,
100,227,'d5',,,
99,224,'d5',,,
101,224,'d5',,,
102,222,'d5',,,
97,221,'d5',,,
105,228,'d5',,,
104,228,'d5',,,
106,222,'d5',,,
103,227,'d5',,,
107,230,'d5',,,
108,225,'d5',,,
110,229,'d5',,,
109,230,'d5',,,
1,228,'d5',,,
111,228,'d5',,,
115,229,'d5',,,
119,221,'d5',,,
121,224,'d5',,,
117,229,'d5',,,
120,228,'d5',,,
118,222,'d5',,,
122,229,'d5',,,
127,222,'d5',,,
128,226,'d5',,,
129,228,'d5',,,
124,229,'d5',,,
125,229,'d5',,,
126,228,'d5',,,
123,228,'d5',,,
130,222,'d5',,,
132,228,'d5',,,
133,231,'d5',,,
131,222,'d5',,,
136,221,'d5',,,
134,226,'d5',,,
135,229,'d5',,,
137,224,'d5',,,
138,224,'d5',,,
140,226,'d5',,,
139,229,'d5',,,
142,224,'d5',,,
143,228,'d5',,,
144,221,'d5',,,
145,228,'d5',,,
146,224,'d5',,,
147,226,'d5',,,
141,222,'d5',,,
148,221,'d5',,,
149,222,'d5',,,
150,224,'d5',,,
151,224,'d5',,,
152,224,'d5',,,
153,224,'d5',,,
154,229,'d5',,,
155,224,'d5',,,
157,228,'d5',,,
158,229,'d5',,,
159,231,'d5',,,
160,228,'d5',,,
156,226,'d5',,,
161,228,'d5',,,
162,221,'d5',,,
2,222,'d6',,,
3,220,'d6',,,
4,228,'d6',,,
5,222,'d6',,,
6,222,'d6',,,
7,224,'d6',,,
8,220,'d6',,,
10,222,'d6',,,
11,229,'d6',,,
9,222,'d6',,,
13,221,'d6',,,
14,227,'d6',,,
17,228,'d6',,,
19,222,'d6',,,
15,222,'d6',,,
16,222,'d6',,,
18,224,'d6',,,
12,229,'d6',,,
21,222,'d6',,,
22,227,'d6',,,
24,221,'d6',,,
23,229,'d6',,,
25,229,'d6',,,
20,224,'d6',,,
26,227,'d6',,,
27,220,'d6',,,
28,220,'d6',,,
30,220,'d6',,,
31,224,'d6',,,
32,221,'d6',,,
33,227,'d6',,,
29,220,'d6',,,
34,223,'d6',,,
36,229,'d6',,,
35,222,'d6',,,
81,224,'d6',,,
37,225,'d6',,,
38,224,'d6',,,
42,229,'d6',,,
40,224,'d6',,,
41,222,'d6',,,
44,229,'d6',,,
45,226,'d6',,,
46,229,'d6',,,
43,224,'d6',,,
39,229,'d6',,,
47,222,'d6',,,
49,225,'d6',,,
48,227,'d6',,,
50,225,'d6',,,
51,227,'d6',,,
52,224,'d6',,,
55,229,'d6',,,
53,224,'d6',,,
54,222,'d6',,,
56,225,'d6',,,
57,224,'d6',,,
59,231,'d6',,,
60,220,'d6',,,
61,227,'d6',,,
58,229,'d6',,,
62,224,'d6',,,
63,220,'d6',,,
64,224,'d6',,,
65,224,'d6',,,
66,220,'d6',,,
67,222,'d6',,,
70,224,'d6',,,
68,229,'d6',,,
71,220,'d6',,,
73,227,'d6',,,
69,222,'d6',,,
74,222,'d6',,,
72,224,'d6',,,
75,229,'d6',,,
76,229,'d6',,,
77,227,'d6',,,
78,222,'d6',,,
79,224,'d6',,,
80,229,'d6',,,
81,224,'d6',,,
83,229,'d6',,,
82,222,'d6',,,
84,229,'d6',,,
85,227,'d6',,,
86,224,'d6',,,
87,222,'d6',,,
88,222,'d6',,,
90,224,'d6',,,
89,224,'d6',,,
91,224,'d6',,,
112,227,'d6',,,
113,222,'d6',,,
114,222,'d6',,,
116,229,'d6',,,
92,224,'d6',,,
93,225,'d6',,,
95,224,'d6',,,
94,225,'d6',,,
96,220,'d6',,,
98,222,'d6',,,
100,220,'d6',,,
99,223,'d6',,,
101,222,'d6',,,
102,231,'d6',,,
97,221,'d6',,,
105,222,'d6',,,
104,222,'d6',,,
106,231,'d6',,,
103,225,'d6',,,
107,224,'d6',,,
108,220,'d6',,,
110,222,'d6',,,
109,229,'d6',,,
1,227,'d6',,,
111,227,'d6',,,
115,225,'d6',,,
119,228,'d6',,,
121,229,'d6',,,
117,222,'d6',,,
120,224,'d6',,,
118,225,'d6',,,
122,224,'d6',,,
127,228,'d6',,,
128,224,'d6',,,
129,222,'d6',,,
124,229,'d6',,,
125,227,'d6',,,
126,222,'d6',,,
123,222,'d6',,,
130,229,'d6',,,
132,224,'d6',,,
133,220,'d6',,,
131,229,'d6',,,
136,230,'d6',,,
134,224,'d6',,,
135,225,'d6',,,
137,229,'d6',,,
138,222,'d6',,,
140,228,'d6',,,
139,227,'d6',,,
142,228,'d6',,,
143,224,'d6',,,
144,228,'d6',,,
145,224,'d6',,,
146,229,'d6',,,
147,229,'d6',,,
141,231,'d6',,,
148,222,'d6',,,
149,229,'d6',,,
150,229,'d6',,,
151,227,'d6',,,
152,221,'d6',,,
153,222,'d6',,,
154,227,'d6',,,
155,222,'d6',,,
157,222,'d6',,,
158,222,'d6',,,
159,220,'d6',,,
160,222,'d6',,,
156,229,'d6',,,
161,222,'d6',,,
162,230,'d6',,,
2,225,'d7',,,
3,288,'d7',,,
4,225,'d7',,,
5,231,'d7',,,
6,225,'d7',,,
7,228,'d7',,,
8,288,'d7',,,
10,231,'d7',,,
11,224,'d7',,,
9,229,'d7',,,
13,227,'d7',,,
14,229,'d7',,,
17,222,'d7',,,
19,228,'d7',,,
15,228,'d7',,,
16,229,'d7',,,
18,227,'d7',,,
12,225,'d7',,,
21,229,'d7',,,
22,231,'d7',,,
24,224,'d7',,,
23,222,'d7',,,
25,221,'d7',,,
20,222,'d7',,,
26,225,'d7',,,
27,288,'d7',,,
28,288,'d7',,,
30,288,'d7',,,
31,222,'d7',,,
32,224,'d7',,,
33,231,'d7',,,
29,288,'d7',,,
34,220,'d7',,,
36,227,'d7',,,
35,225,'d7',,,
81,228,'d7',,,
37,222,'d7',,,
38,229,'d7',,,
42,224,'d7',,,
40,221,'d7',,,
41,225,'d7',,,
44,222,'d7',,,
45,229,'d7',,,
46,222,'d7',,,
43,227,'d7',,,
39,225,'d7',,,
47,228,'d7',,,
49,220,'d7',,,
48,225,'d7',,,
50,221,'d7',,,
51,225,'d7',,,
52,229,'d7',,,
55,224,'d7',,,
53,229,'d7',,,
54,229,'d7',,,
56,229,'d7',,,
57,229,'d7',,,
59,220,'d7',,,
60,288,'d7',,,
61,229,'d7',,,
58,224,'d7',,,
62,222,'d7',,,
63,288,'d7',,,
64,227,'d7',,,
65,222,'d7',,,
66,288,'d7',,,
67,225,'d7',,,
70,221,'d7',,,
68,227,'d7',,,
71,288,'d7',,,
73,225,'d7',,,
69,229,'d7',,,
74,225,'d7',,,
72,222,'d7',,,
75,227,'d7',,,
76,222,'d7',,,
77,225,'d7',,,
78,231,'d7',,,
79,221,'d7',,,
80,227,'d7',,,
81,221,'d7',,,
83,222,'d7',,,
82,225,'d7',,,
84,224,'d7',,,
85,225,'d7',,,
86,229,'d7',,,
87,224,'d7',,,
88,231,'d7',,,
90,221,'d7',,,
89,221,'d7',,,
91,227,'d7',,,
112,225,'d7',,,
113,225,'d7',,,
114,225,'d7',,,
116,230,'d7',,,
92,223,'d7',,,
93,230,'d7',,,
95,221,'d7',,,
94,230,'d7',,,
96,288,'d7',,,
98,229,'d7',,,
100,288,'d7',,,
99,228,'d7',,,
101,224,'d7',,,
102,220,'d7',,,
97,230,'d7',,,
105,228,'d7',,,
104,225,'d7',,,
106,220,'d7',,,
103,220,'d7',,,
107,229,'d7',,,
108,288,'d7',,,
110,225,'d7',,,
109,224,'d7',,,
1,231,'d7',,,
111,231,'d7',,,
115,220,'d7',,,
119,222,'d7',,,
121,224,'d7',,,
117,225,'d7',,,
120,226,'d7',,,
118,220,'d7',,,
122,226,'d7',,,
127,222,'d7',,,
128,228,'d7',,,
129,231,'d7',,,
124,226,'d7',,,
125,225,'d7',,,
126,231,'d7',,,
123,229,'d7',,,
130,225,'d7',,,
132,226,'d7',,,
133,288,'d7',,,
131,227,'d7',,,
136,221,'d7',,,
134,224,'d7',,,
135,229,'d7',,,
137,224,'d7',,,
138,220,'d7',,,
140,226,'d7',,,
139,229,'d7',,,
142,222,'d7',,,
143,229,'d7',,,
144,222,'d7',,,
145,222,'d7',,,
146,222,'d7',,,
147,224,'d7',,,
141,220,'d7',,,
148,228,'d7',,,
149,224,'d7',,,
150,224,'d7',,,
151,229,'d7',,,
152,229,'d7',,,
153,229,'d7',,,
154,231,'d7',,,
155,231,'d7',,,
157,228,'d7',,,
158,225,'d7',,,
159,288,'d7',,,
160,231,'d7',,,
156,224,'d7',,,
161,229,'d7',,,
162,221,'d7',,,
2,220,'d8',,,
3,288,'d8',,,
5,220,'d8',,,
6,220,'d8',,,
7,222,'d8',,,
8,288,'d8',,,
10,220,'d8',,,
11,227,'d8',,,
9,231,'d8',,,
13,229,'d8',,,
14,225,'d8',,,
17,224,'d8',,,
19,222,'d8',,,
15,222,'d8',,,
16,231,'d8',,,
18,225,'d8',,,
12,225,'d8',,,
21,224,'d8',,,
22,220,'d8',,,
24,229,'d8',,,
23,229,'d8',,,
25,229,'d8',,,
20,220,'d8',,,
26,220,'d8',,,
27,288,'d8',,,
28,288,'d8',,,
30,288,'d8',,,
31,229,'d8',,,
32,221,'d8',,,
33,227,'d8',,,
29,288,'d8',,,
34,288,'d8',,,
36,220,'d8',,,
35,220,'d8',,,
81,229,'d8',,,
37,228,'d8',,,
38,224,'d8',,,
42,225,'d8',,,
40,229,'d8',,,
41,221,'d8',,,
44,225,'d8',,,
45,230,'d8',,,
46,225,'d8',,,
43,225,'d8',,,
39,220,'d8',,,
47,222,'d8',,,
49,288,'d8',,,
48,220,'d8',,,
50,220,'d8',,,
51,220,'d8',,,
52,227,'d8',,,
55,222,'d8',,,
53,225,'d8',,,
54,225,'d8',,,
56,224,'d8',,,
57,222,'d8',,,
59,288,'d8',,,
60,288,'d8',,,
61,225,'d8',,,
58,228,'d8',,,
62,229,'d8',,,
63,288,'d8',,,
64,229,'d8',,,
65,229,'d8',,,
66,288,'d8',,,
67,223,'d8',,,
70,224,'d8',,,
68,220,'d8',,,
71,288,'d8',,,
69,222,'d8',,,
74,222,'d8',,,
72,225,'d8',,,
75,220,'d8',,,
76,231,'d8',,,
77,220,'d8',,,
78,220,'d8',,,
79,224,'d8',,,
80,225,'d8',,,
81,230,'d8',,,
83,220,'d8',,,
82,220,'d8',,,
84,227,'d8',,,
85,220,'d8',,,
86,222,'d8',,,
87,229,'d8',,,
88,220,'d8',,,
90,228,'d8',,,
89,228,'d8',,,
91,227,'d8',,,
112,220,'d8',,,
113,225,'d8',,,
114,220,'d8',,,
116,221,'d8',,,
92,221,'d8',,,
93,220,'d8',,,
95,230,'d8',,,
94,220,'d8',,,
96,288,'d8',,,
98,227,'d8',,,
100,288,'d8',,,
99,222,'d8',,,
101,222,'d8',,,
102,288,'d8',,,
97,221,'d8',,,
105,222,'d8',,,
104,220,'d8',,,
106,288,'d8',,,
103,288,'d8',,,
107,224,'d8',,,
108,288,'d8',,,
110,220,'d8',,,
109,227,'d8',,,
111,220,'d8',,,
115,288,'d8',,,
119,231,'d8',,,
121,227,'d8',,,
117,220,'d8',,,
120,224,'d8',,,
118,288,'d8',,,
122,224,'d8',,,
127,231,'d8',,,
128,222,'d8',,,
129,222,'d8',,,
124,228,'d8',,,
125,220,'d8',,,
126,222,'d8',,,
123,231,'d8',,,
130,220,'d8',,,
132,226,'d8',,,
133,288,'d8',,,
131,231,'d8',,,
136,224,'d8',,,
134,221,'d8',,,
135,225,'d8',,,
137,227,'d8',,,
138,288,'d8',,,
140,228,'d8',,,
139,224,'d8',,,
142,225,'d8',,,
143,225,'d8',,,
144,225,'d8',,,
145,229,'d8',,,
146,229,'d8',,,
147,227,'d8',,,
141,288,'d8',,,
148,222,'d8',,,
149,222,'d8',,,
